model_id,header_size,length_field_offset,length_width,endianness,length_convention_set,fixed_adjustment_range,alignment_model,models_represented,stream_consumed_pct,invalid_spans,frames_parsed,median_frame_size,global_score,confidence,reason
fm03306,16,4,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03307,16,4,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03308,16,4,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03311,16,4,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03312,16,4,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03337,16,5,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03338,16,5,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03339,16,5,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03340,16,5,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03342,16,5,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03343,16,5,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03344,16,5,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03369,16,6,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03370,16,6,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03371,16,6,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03372,16,6,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03401,16,7,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03402,16,7,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03403,16,7,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03404,16,7,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03406,16,7,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03407,16,7,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03408,16,7,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03433,16,8,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03434,16,8,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03435,16,8,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03436,16,8,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03439,16,8,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03440,16,8,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03465,16,9,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03466,16,9,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03467,16,9,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03468,16,9,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03470,16,9,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03471,16,9,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03472,16,9,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03497,16,10,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03498,16,10,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03499,16,10,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03500,16,10,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03504,16,10,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03529,16,11,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03530,16,11,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03531,16,11,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03532,16,11,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03534,16,11,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03535,16,11,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03536,16,11,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03561,16,12,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.0,151064,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03562,16,12,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.0,75532,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03563,16,12,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03564,16,12,4,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03567,16,12,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.0,37766,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03568,16,12,4,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.0,18883,0,,20.0,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02375,14,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1474,32201,9,2796,19.107,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02503,14,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1474,32201,9,2796,19.107,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02631,14,9,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1474,32201,9,2796,19.107,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01095,10,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1473,32203,9,2796,19.092,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01223,10,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1473,32203,9,2796,19.092,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00327,6,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1473,32205,9,2796,19.084,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00392,6,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16768,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00536,7,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16768,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00712,8,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16768,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00920,9,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16768,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01160,10,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01432,11,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01736,12,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02072,13,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02440,14,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02696,14,11,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02840,15,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03096,15,11,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03272,16,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03528,16,11,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1121,16767,7,2536,18.923,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00131,4,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33287,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00211,5,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33286,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00323,6,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33286,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00467,7,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33286,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00643,8,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33286,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00771,8,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33286,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00851,9,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00979,9,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01091,10,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01219,10,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01363,11,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01491,11,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01667,12,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01795,12,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01923,12,9,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33285,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02003,13,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02131,13,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02259,13,9,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02371,14,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02499,14,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02627,14,9,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02771,15,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02899,15,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03027,15,9,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03203,16,1,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03331,16,5,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03459,16,9,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03587,16,13,3,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1187,33284,8,2422,18.363,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03207,16,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1362,32623,8,3155,18.324,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03335,16,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1362,32623,8,3155,18.324,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03463,16,9,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1362,32623,8,3155,18.324,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03591,16,13,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1362,32623,8,3155,18.324,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02439,14,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1619,31652,11,2536,18.31,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02567,14,7,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1619,31652,11,2536,18.31,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02695,14,11,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1619,31652,11,2536,18.31,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01671,12,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1361,32625,8,3155,18.308,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01799,12,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1361,32625,8,3155,18.308,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01927,12,9,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1361,32625,8,3155,18.308,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01159,10,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1619,31654,11,2536,18.303,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01287,10,7,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1619,31654,11,2536,18.303,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00647,8,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1361,32627,8,3155,18.299,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00775,8,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1361,32627,8,3155,18.299,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00135,4,1,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1361,32629,8,3155,18.29,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00391,6,3,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.1618,31656,11,2536,18.289,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00776,8,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16965,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm00984,9,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16965,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01224,10,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16965,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01496,11,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16965,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01800,12,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16964,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02136,13,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16964,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02504,14,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16964,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02904,15,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16964,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm03336,16,5,3,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.1016,16964,6,2666,18.256,low,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
