packet_no,direction,flow,payload_len,payload_hex,expected_message,key_name,key_hex,is_later_world_seed_negative_control,transform,offset,length_field_mode,bf_full_block_bytes_decrypted,leftover_bytes,exact_expected_utf16_containment,utf16_containment,ascii_containment,matched_utf16_messages,matched_ascii_messages,utf16_printable_ratio,length_le,length_sane,opcode_complement_2_3,opcode_complement_3_4,opcode_complement_4_5,marker_shape,decoded_prefix_hex,decoded_prefix_ascii
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,0,included,32,4,no,no,no,,,0.833,33578,no,no,no,no,,2a83074645c217f501697d3b968d6b8121e3546b9fe1bc1afaa73acc065ab1ae175abc38,*..FE....i};..k.!.Tk......:..Z...Z.8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,0,included,32,4,no,no,no,,,0.941,15019,no,no,no,no,,ab3aab280ad4710d4bc3be0a188c2f08becd67334a783dfe4a57fa384760c6de1b5abc38,.:.(..q.K...../...g3Jx=.JW.8G`...Z.8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_2,0,not_applicable,0,36,no,no,no,,,0.938,56508,no,no,no,no,,bcdc27a25f665c249e722dad3cdf89d1f9d04d8d3e99bc7ee271b96a6cace3c61b5abc38,..'._f\$.r-.<.....M.>..~.q.jl....Z.8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,0,included,32,4,no,no,no,,,0.882,33578,no,no,no,no,,2a830f1048c7aa35225bcec6a2e1fa3139f59b8bdcdd04c5c286e2313500593f251d4fb2,"*...H..5""[.....19..........15.Y?%.O."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,0,included,32,4,no,no,no,,,0.812,61424,no,no,no,no,,f0efc34c6fccb833c4f80866a7880c35dc9acdda96f70fdeb78d523f08366bad291d4fb2,...Lo..3...f...5..........R?.6k.).O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_4,0,not_applicable,0,36,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49663e1e4bd409e5008b31861e1c6826d7da504a1da5061975ff60b57291d4fb2,../..c...@.P...a...m}....Pa._..W).O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_only,2,first_2_bytes_preserved,32,2,no,no,no,,,0.875,56508,no,no,no,no,,bcdcedf2327e93d8578e7489ae36609b4581633d5bcbc09aaee8716de8781c57de2ca9d1,"....2~..W.t..6`.E.c=[.....qm.x.W.,.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.833,14772,no,no,no,no,,b439244368d066e5b78af6c2ba17d36294bdeb1bd70a82e16500fb000f1ddc81c2b2b366,.9$Ch.f........b........e..........f
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.833,14772,no,no,no,no,,b4390d10981d00bb9600c03a4d83b3eea0bfbe7422d7ae99742edb5755bdd500899ac166,".9.........:M......t""...t..WU......f"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_0,2,not_applicable,0,36,no,no,no,,,0.944,14772,no,no,no,no,,b439e6a7e2a67f162d8f19c1ad6f91c736300eb18646845f3a8c8a30843dd181e8d0c166,.9......-....o..60...F._:..0.=.....f
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,1.000,56508,no,no,no,no,,bcdce546d51045d70477c2ae2ba7cb745b5da8276fd5bac0bdfdc85ae78ceec63138ce38,...F..E..w..+..t[].'o......Z....18.8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,0.875,56508,no,no,no,no,,bcdc83123e9fc82ffebdb911933557ebbf8a552ead0c304a4f77d7f19ade18d0e2b6bc38,....>../.....5W...U...0JOw.........8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_2,2,not_applicable,0,36,no,no,no,,,0.938,56508,no,no,no,no,,bcdc27a25f665c249e722dad3cdf89d1f9d04d8d3e99bc7ee271b96a6cace3c61b5abc38,..'._f\$.r-.<.....M.>..~.q.jl....Z.8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,2,first_2_bytes_preserved,32,2,no,no,no,,,0.875,56508,no,no,no,no,,bcdcedf23a15f817274571531fcb5ac4434b67c72ce9021f85dc10a7d4d60657037f3db2,"....:...'EqS..Z.CKg.,..........W..=."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,2,first_2_bytes_preserved,32,2,no,no,no,,,0.882,56508,no,no,no,no,,bcdc6f0069539a6c5d60aaeed8862340ee89af7018825f76c8a645bffdccf102722e4fb2,..o.iS.l]`....#@...p.._v..E.....r.O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_4,2,not_applicable,0,36,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49663e1e4bd409e5008b31861e1c6826d7da504a1da5061975ff60b57291d4fb2,../..c...@.P...a...m}....Pa._..W).O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_only,4,first_4_bytes_preserved,32,0,no,no,no,,,0.938,56508,no,no,no,no,,bcdc2fd412df8f3d014fa865573d620613ca824991aadaeee21799cca2bc5a65b624d4b5,../....=.O.eW=b....I..........Ze.$..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,0.722,14772,no,no,no,no,,b439e6a76e51db1c041debf2afe5dafd5fa0418e69a1f98f5db3ec49e4935ef598d2c67f,.9..nQ.........._.A.i...]..I..^.....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,0.778,14772,no,no,no,no,,b439e6a75687d19ae980d1cbf408bc7b53ee3fee52c52b6b4ab56e90f6c2ff627ab662e7,.9..V..........{S.?.R.+kJ.n....bz.b.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_0,4,not_applicable,0,36,no,no,no,,,0.944,14772,no,no,no,no,,b439e6a7e2a67f162d8f19c1ad6f91c736300eb18646845f3a8c8a30843dd181e8d0c166,.9......-....o..60...F._:..0.=.....f
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.824,56508,no,no,no,no,,bcdc27a2d391f82eb7e0df9e3e55c2eb904002b2d17ec1ae854edf130c026cb26b58bb21,..'.........>U...@...~...N....l.kX.!
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,1.000,56508,no,no,no,no,,bcdc27a20e8e48df7487aa26297f973c38900022b249d567b3d08adc5707ebc8fabe7e68,"..'...H.t..&)..<8.."".I.g....W.....~h"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_2,4,not_applicable,0,36,no,no,no,,,0.938,56508,no,no,no,no,,bcdc27a25f665c249e722dad3cdf89d1f9d04d8d3e99bc7ee271b96a6cace3c61b5abc38,..'._f\$.r-.<.....M.>..~.q.jl....Z.8
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,4,first_4_bytes_preserved,32,0,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd41a9445ee94d26c630a39535b8856cd5292427971bd6f07ee3f588423591f48ab,../...E...lc.9S[.V.R.Byq.o..?X.#Y.H.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,4,first_4_bytes_preserved,32,0,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd464b369be694a0c5ebeb30855160fcef4229c14bcf96d40ced9e8608a2b474448,"../.d.i.iJ.^...U....""....m@...`.+GDH"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,lobby_seed_be+tail_ff,08125a73ffffffff,no,decXORPass_only_xor_offset_4,4,not_applicable,0,36,no,no,no,,,0.882,56508,no,no,no,no,,bcdc2fd49663e1e4bd409e5008b31861e1c6826d7da504a1da5061975ff60b57291d4fb2,../..c...@.P...a...m}....Pa._..W).O.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_only,0,included,32,4,no,no,no,,,0.882,8332,no,no,no,no,,8c20519fc0b2cfa1632926f5f6acbedeab6afac6b4fcf84313c5b6f118767c05ce5ea9d1,. Q.....c)&......j.....C.....v|..^..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_0,0,included,32,4,no,no,no,,,0.944,52297,no,no,no,no,,49ccd448a97d5db83720b336c0463c81f28129a39d412678cca9a1813d7019cb4de971bc,I..H.}].7 .6.F<...)..A&x....=p..M.q.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_0,0,included,32,4,no,no,no,,,0.875,39880,no,no,no,no,,c89b86180bfcc9867060eedd2d59c8b402aa2d2079ab32543e7791dbce66adce25e971bc,........p`..-Y....- y.2T>w...f..%.q.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_0,0,not_applicable,0,36,no,no,no,,,0.889,121,no,no,no,no,,7900567dbc35d46ee0b6a91bf3fc3abffb09be6bd8d52f27f7b53aeadaae7af925e971bc,y.V}.5.n......:....k../'..:...z.%.q.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_2,0,included,32,4,no,no,no,,,0.889,8332,no,no,no,no,,8c2094aefaf48b61e29cfab9bfbfd17c5b20177ccbd7ebb27215ef383ba8de67d8227101,". .....a.......|[ .|....r..8;..g.""q."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_2,0,included,32,4,no,no,no,,,0.941,38391,no,no,no,no,,f795755fee6ca2fcefc79a5e37dda256bea1f94f2fbbd988fd90c6f9dab14ae2b0227101,"..u_.l.....^7..V...O/.........J..""q."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_2,0,not_applicable,0,36,no,no,no,,,0.882,56508,no,no,no,no,,bcdcea9befbc02b7350ae0948c05d74252a880b48e43e2ed49097453dc76bd55b0227101,"........5......BR....C..I.tS.v.U.""q."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_4,0,included,32,4,no,no,no,,,0.933,8332,no,no,no,no,,8c20519f0512d8e834452f05f630ae85b6ddbeddf508bd24bfdf51847511d8bf1f8ee4ca,. Q.....4E/..0.........$..Q.u.......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_4,0,included,32,4,no,no,no,,,0.824,59333,no,no,no,no,,c5e7081e953ba86fd2f24ed93989a6ec41b2219c52cda9cb20071267deb97c90778ee4ca,.....;.o..N.9...A.!.R... ..g..|.w...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_4,0,not_applicable,0,36,no,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd45b5a513ee3d33528c58aa8bbbf552915b09cb47b84c3caef92cfbb8d778ee4ca,../.[ZQ>..5(.....U)....{........w...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_only,2,first_2_bytes_preserved,32,2,no,no,no,,,0.765,56508,no,no,no,yes,,bcdc805610ef4c2b1aa737f3247a3d9a2b565ecb78e6f0c0589d43f3906d15708598a9d1,...V..L+..7.$z=.+V^.x...X.C..m.p....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.778,121,no,no,no,no,,7900f950b0f083b1c4d72c2114426946363db10a5c9734f304ba0c76b7e36bd77364b7bc,"y..P......,!.BiF6=..\.4....v..k.sd.."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_0,2,first_2_bytes_preserved,32,2,no,no,no,,,0.941,121,no,no,no,no,,790029da06d49bc120aecec59598a251a9372648cd02a37f32aa9374c60aefb00d5871bc,y.)..... ......Q.7&H....2..t.....Xq.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_0,2,not_applicable,0,36,no,no,no,,,0.889,121,no,no,no,no,,7900567dbc35d46ee0b6a91bf3fc3abffb09be6bd8d52f27f7b53aeadaae7af925e971bc,y.V}.5.n......:....k../'..:...z.%.q.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,1.000,56508,no,no,no,no,,bcdc45b6e3795568116b65ae6bbb84bb9f9c8fd50a01f939ba0642cfb13bac7be6afb701,..E..yUh.ke.k..........9..B..;.{....
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_2,2,first_2_bytes_preserved,32,2,no,no,no,,,0.938,56508,no,no,no,no,,bcdc8f8c818e17c969c16e70cc883610b7f9b403824ea5fe1177bc363fba8cd863e17101,........i.np..6......N...w.6?...c.q.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_2,2,not_applicable,0,36,no,no,no,,,0.882,56508,no,no,no,no,,bcdcea9befbc02b7350ae0948c05d74252a880b48e43e2ed49097453dc76bd55b0227101,"........5......BR....C..I.tS.v.U.""q."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_4,2,first_2_bytes_preserved,32,2,no,no,no,,,0.938,56508,no,no,no,no,,bcdc8056d59f06e1c7b2b0122234fb427261267434deafaf77ccfc73ff82aaa3210322ca,"...V........""4.Bra&t4...w..s....!.""."
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_4,2,first_2_bytes_preserved,32,2,no,no,no,,,1.000,56508,no,no,no,no,,bcdce363fbd36926d434d1564eb932d842b5469c0475c6bea5c21eaac35bdcb05d4ae4ca,...c..i&.4.VN.2.B.F..u.......[..]J..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_4,2,not_applicable,0,36,no,no,no,,,0.941,56508,no,no,no,no,,bcdc2fd45b5a513ee3d33528c58aa8bbbf552915b09cb47b84c3caef92cfbb8d778ee4ca,../.[ZQ>..5(.....U)....{........w...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_only,4,first_4_bytes_preserved,32,0,no,no,no,,,0.938,56508,no,no,no,no,,bcdc2fd4d91d43fcd7259c1ba44632af6636b9456ba8867e5919fd432909e5e39db9adde,../...C..%...F2.f6.Ek..~Y..C).......
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,1.000,121,no,no,no,no,,7900567dfbcb7e69de9805627cfe5a7c4e103663c1ca0c3bbb3f3678be3effb4f85d92b7,y.V}..~i...b|.Z|N.6c...;.?6x.>...]..
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,32,0,no,no,no,,,1.000,121,no,no,no,no,,7900567dca6adec1633e7fbe443825568983d8279926529e94c9e01e13c9224ac823556a,"y.V}.j..c>..D8%V...'.&R.......""J.#Uj"
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_only_xor_offset_0,4,not_applicable,0,36,no,no,no,,,0.889,121,no,no,no,no,,7900567dbc35d46ee0b6a91bf3fc3abffb09be6bd8d52f27f7b53aeadaae7af925e971bc,y.V}.5.n......:....k../'..:...z.%.q.
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.765,56508,no,no,no,no,,bcdcea9ba842a8b00b244ced0307b781e7b108bc975cc1f1058378c1b8e638186d96920a,.....B...$L..........\....x...8.m...
8745,C2S,192.168.178.127:59085<->54.37.197.248:7785,36,bcdc2fd49ea450e8fd2134cafa1a0e502c656296a17d7094ff35ddf1ff4f266dce5ea9d1,KXBOOT_SAY_01,formula_c52beaa9+tail_a16c5487,c52beaa9a16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,32,0,no,no,no,,,0.941,56508,no,no,no,no,,bcdcea9b40966ef66e8890487da74762e4423a3a7a8f83fa25b180c8e7808cfaed5cf735,....@.n.n..H}.Gb.B::z...%........\.5
